Date,Date,Open,High,Low,Close,Volume,RSI,SMA,EMA,MACD,MACD Signal,LB,UB
2021-03-08,2021-03-08,51174.1171875,52314.0703125,49506.0546875,52246.5234375,48597428048,60.18783270848669,49137.899088541664,47470.71687965048,1604.9130005435145,1869.3951153304865,57171.35697142532,43754.22896607468
2021-03-09,2021-03-09,52272.96875,54824.1171875,51981.83203125,54824.1171875,50912227385,64.51610936902917,49668.58828125,47945.129802737545,1894.9875638724116,1874.5136050388714,57536.925557272596,43656.17131772741
2021-03-10,2021-03-10,54824.01171875,57258.25390625,53290.890625,56008.55078125,57295577614,66.32767165260886,49995.6578125,48465.35051102867,2195.1433908950785,1938.639562210113,58134.510693936194,43491.4615716888
2021-03-11,2021-03-11,55963.1796875,58091.0625,54484.59375,57805.12109375,56772343595,68.91962110815115,50373.125,49067.916355075206,2548.6084838228708,2060.6333465326643,58537.37020018521,43280.300893564796
2021-03-12,2021-03-12,57821.21875,57996.62109375,55376.6484375,57332.08984375,55689944702,67.4474801141027,50786.921875,49601.08883821552,2758.7611665005024,2200.258910526232,58783.42430611684,43157.50381888317
2021-03-13,2021-03-13,57343.37109375,61683.86328125,56217.97265625,61243.0859375,60669829814,72.6493190560654,51231.38033854167,50352.18542526613,3203.960122897508,2400.9991530004872,59721.77253544063,42589.46965205937
2021-03-14,2021-03-14,61221.1328125,61597.91796875,59302.31640625,59302.31640625,43901225564,66.9333954943985,51624.629166666666,50929.6132304909,3361.4311361242508,2593.0855496252398,60604.418752817284,42216.32304405771
2021-03-15,2021-03-15,59267.4296875,60540.9921875,55393.1640625,55907.19921875,66419369890,58.29294565854094,51918.01861979167,51250.74781037858,3175.6633949358074,2709.6011186873534,61077.71147468497,42451.307665940025
2021-03-16,2021-03-16,55840.78515625,56833.1796875,53555.02734375,56804.90234375,59749798599,59.771673052336084,52187.605729166666,51609.08036091868,3065.5406174242235,2780.7890184347275,61630.78453594962,42608.191635925374
2021-03-17,2021-03-17,56825.828125,58969.81640625,54528.62890625,58870.89453125,60258313191,63.02114423906239,52551.80026041667,52077.58450094005,3109.135645813454,2846.4583439104726,62359.385051075165,43057.29541767483
2021-03-18,2021-03-18,58893.078125,60116.25,54253.578125,57858.921875,55746041000,60.44559326217024,52840.435286458334,52450.57400894392,3027.132386123383,2882.593152353055,62718.79321183551,43849.80327253949
2021-03-19,2021-03-19,57850.44140625,59498.375,56643.703125,58346.65234375,49063873786,61.26718992162849,53047.0234375,52830.96615957657,2967.2948566810373,2899.5334932186515,62979.93396232254,44804.48244392747
2021-03-20,2021-03-20,58332.26171875,60031.28515625,58213.296875,58313.64453125,50361731222,61.174580253508104,53268.151692708336,53184.68734484583,2883.9651735660227,2896.4198292881256,62883.61878117111,46218.38512507889
2021-03-21,2021-03-21,58309.9140625,58767.8984375,56005.6171875,57523.421875,51943414539,58.8799474548354,53322.661328125,53464.60570162997,2722.77498004496,2861.6908594394927,63053.37801660001,46837.843858399996
2021-03-22,2021-03-22,57517.890625,58471.48046875,54288.15625,54529.14453125,56521454974,51.06395895544134,53270.31549479167,53533.285626121586,2326.5978610607053,2754.6722597637354,62787.587876722595,47718.64962327741
2021-03-23,2021-03-23,54511.66015625,55985.44140625,53470.6953125,54738.9453125,56435023914,51.549266025939886,53176.948828125,53611.070122016965,2006.4249912888772,2605.0228060687637,62688.01574706984,48238.29206543016
2021-03-24,2021-03-24,54710.48828125,57262.3828125,52514.33203125,52774.265625,70567223787,46.86240871613613,53129.180338541664,53557.08273511264,1575.9854744728946,2399.21533974959,62302.50917162941,49045.108406495594
2021-03-25,2021-03-25,52726.74609375,53392.38671875,50856.5703125,51704.16015625,67999812841,44.489732110359405,53225.171484375,53437.53934292796,1135.422049551853,2146.4566817100426,61969.85206548978,49655.451059510226
2021-03-26,2021-03-26,51683.01171875,55137.3125,51579.85546875,55137.3125,56652197978,52.75441746467055,53406.2375,53547.20212725519,1051.1816950604189,1927.4016843801178,61424.095717084856,50823.70037666515
2021-03-27,2021-03-27,55137.56640625,56568.21484375,54242.91015625,55973.51171875,47266542233,54.53015132186507,53702.226171875,53703.73822993227,1039.9074895322556,1749.9028454105453,61161.57324180009,51562.9048831999
2021-03-28,2021-03-28,55974.94140625,56610.3125,55071.11328125,55950.74609375,47686580918,54.470126682958586,54022.59231770833,53848.706479210836,1017.4075636679408,1603.4037890620243,60968.13319471645,52126.76719590855
2021-03-29,2021-03-29,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57625587027,58.37077521834468,54407.98385416667,54100.41568821336,1131.7311466669198,1509.0692605830034,61070.07287899367,52317.43571475633
2021-03-30,2021-03-30,57750.1328125,59447.22265625,57251.55078125,58917.69140625,54414116432,60.72196793255118,54867.31458333333,54411.20767002217,1301.536964296698,1467.5628013257424,61307.187583899264,52371.23507235073
2021-03-31,2021-03-31,58930.27734375,59930.02734375,57726.41796875,58918.83203125,65520826225,60.72430186027955,55176.90091145833,54702.0221449401,1419.8343702539714,1458.0171151113882,61436.7881573126,52353.0055926874
2021-04-01,2021-04-01,58926.5625,59586.0703125,58505.27734375,59095.80859375,61669163792,61.110427292405745,55534.128255208336,54985.49223841171,1510.4548628671691,1468.5046646625444,61622.93672425372,52343.228900746275
2021-04-02,2021-04-02,59098.87890625,60267.1875,58869.28125,59384.3125,58727860620,61.770248984428186,55828.997265625,55269.28709399805,1587.2552201097933,1492.2547757519942,61251.03274421487,52529.25553703513
2021-04-03,2021-04-03,59397.41015625,60110.26953125,57603.890625,57603.890625,59641344484,55.51092036633598,56130.42135416667,55419.90667664334,1487.31010575447,1491.2658417524895,61039.21325218422,52571.232450940784
2021-04-04,2021-04-04,57604.83984375,58913.74609375,57168.67578125,58758.5546875,50749662970,58.45142548737891,56458.1296875,55635.30332250506,1484.1660797694858,1489.8458893558886,61242.80915763818,52652.772092361825
2021-04-05,2021-04-05,58760.875,59891.296875,57694.82421875,59057.87890625,60706272115,59.20418290984912,56796.312890625,55856.114650488606,1488.6669534448447,1489.61010217368,61451.6620915873,52669.2168146627
2021-04-06,2021-04-06,59171.93359375,59479.578125,57646.80859375,58192.359375,66058027988,56.04237729593914,57029.16848958333,56006.840116586114,1406.1841203164804,1472.9249058022401,61371.501899543844,52681.523491081156
2021-04-07,2021-04-07,58186.5078125,58731.14453125,55604.0234375,56048.9375,75645303584,49.05546008533758,57155.915625,56009.556076806366,1154.5507069501982,1409.2500660318317,61283.2793293168,52588.747623808194
2021-04-08,2021-04-08,56099.9140625,58338.73828125,55879.0859375,58323.953125,53053855641,55.40979274459168,57272.576822916664,56158.8720153995,1125.7274761709123,1352.545548059648,61280.682254036736,52589.07477721327
2021-04-09,2021-04-09,58326.5625,58937.046875,57807.86328125,58245.00390625,46655208546,55.15270153401149,57347.125260416666,56293.46116964792,1084.018426330491,1298.8401237138164,61272.995698664876,52589.89727008513
2021-04-10,2021-04-10,58253.77734375,61276.6640625,58038.70703125,59793.234375,58238470525,59.15502172262978,57413.395703125,56519.25298934805,1162.4924739474736,1271.5705937605478,61557.742013845826,52532.13220490418
2021-04-11,2021-04-11,59846.23046875,60790.5546875,59289.796875,60204.96484375,46280252580,60.172946761718904,57509.158203125,56757.04085092237,1243.5718082035528,1265.9708366491489,61886.64117164665,52770.81507835336
2021-04-12,2021-04-12,60175.9453125,61253.03515625,59589.875,59893.453125,51828688519,58.97539565414098,57464.17044270833,56959.39002989512,1268.0738069574145,1266.391430710802,62112.2738495359,53060.633181714096
2021-04-13,2021-04-13,59890.01953125,63742.28515625,59869.95703125,63503.45703125,69983454362,67.13763849588304,57604.20846354167,57381.587900950275,1560.7970656596444,1325.2725577005706,62781.523380260325,53464.302791614675
2021-04-14,2021-04-14,63523.75390625,64863.09765625,61554.796875,63109.6953125,77451779687,65.60440390827516,57844.291666666664,57751.14321782445,1740.9405977265196,1408.4061657057605,62832.67158823477,54553.708099265226
2021-04-15,2021-04-15,63075.1953125,63821.671875,62208.96484375,63314.01171875,60954381579,66.03780768928745,58061.261979166666,58110.037959819645,1878.5376584173646,1502.4324642480813,63369.13989982154,54834.90970955346
2021-04-16,2021-04-16,63258.50390625,63594.72265625,60222.53125,61572.7890625,84293007468,59.192509664665714,58151.32513020833,58333.44125676677,1826.032834147598,1567.1525382279847,63524.230642735514,55239.74670101448
2021-04-17,2021-04-17,61529.921875,62572.17578125,60361.3515625,60683.8203125,66138759198,56.0008873657075,58245.48841145833,58485.07861520117,1693.1721987892597,1592.3564703402396,63481.079000762096,55756.2057648629
2021-04-18,2021-04-18,60701.88671875,61057.45703125,52829.53515625,56216.18359375,97468872758,43.35025051349393,58174.47278645833,58338.69829123658,1213.3910260151897,1516.5633814752296,63605.43932877795,55478.44387434705
2021-04-19,2021-04-19,56191.5859375,57520.0546875,54368.59375,55724.265625,65344865159,42.219339499925965,58088.16015625,58170.025215995505,784.4249583743658,1370.1356968550567,63769.413620852254,54995.12700414774
2021-04-20,2021-04-20,55681.79296875,57062.1484375,53448.046875,56473.03125,67849323955,44.5889192911886,58053.147135416664,58060.54173431837,499.1317078480788,1195.9348990536612,63824.73507187454,54695.22547500046
2021-04-21,2021-04-21,56471.12890625,56757.97265625,53695.46875,53906.08984375,54926612466,38.7256212631777,58032.378645833334,57792.51258008816,65.15298961126973,969.7785171651828,64128.36842188638,53872.62024998863
2021-04-22,2021-04-22,53857.10546875,55410.23046875,50583.8125,51762.2734375,74798630778,34.629965897396374,57933.15625,57403.464893469565,-446.6180042592896,686.4992128802883,64632.9639442849,52605.820821340094
2021-04-23,2021-04-23,51739.80859375,52120.79296875,47714.6640625,51093.65234375,86668667320,33.44202523392188,57877.13580729167,56996.380212842494,-895.8258160039259,370.0342071034454,65139.33989549753,51448.421042002476
2021-04-24,2021-04-24,51143.2265625,51167.5625,48805.28515625,50050.8671875,49014494781,31.62019986391028,57822.026041666664,56548.28259830427,-1320.7455577154979,31.878254139656747,65581.73024223532,50135.261945264676
2021-04-25,2021-04-25,50052.83203125,50506.01953125,47159.484375,49004.25390625,46117114240,29.861843586940743,57617.59075520833,56061.571069784644,-1722.0991720027305,-318.9172310888207,65959.84930862294,48751.780378877054
2021-04-26,2021-04-26,49077.79296875,54288.00390625,48852.796875,54021.75390625,58284039825,45.50668923892956,57552.53216145833,55929.96996245983,-1616.668537361642,-578.467492343385,65861.56599160029,48433.003149024706
2021-04-27,2021-04-27,54030.3046875,55416.96484375,53319.1875,55033.1171875,49448222757,48.02337779073956,57521.94453125,55872.10849310758,-1434.9640628580892,-749.7668064463257,65847.55344863552,48345.43366073947
2021-04-28,2021-04-28,55036.63671875,56227.20703125,53887.91796875,54824.703125,48000572955,47.53616915280324,57424.427994791666,55804.53395322967,-1292.8757637415401,-858.3885979053687,65707.28524620536,48135.77686316963
2021-04-29,2021-04-29,54858.08984375,55115.84375,52418.02734375,53555.109375,46088929780,44.569798687106065,57245.67526041667,55659.409786892276,-1268.097529234372,-940.3303841711693,65568.80239766084,47805.27025858917
2021-04-30,2021-04-30,53568.6640625,57900.71875,53129.6015625,57750.17578125,52395931985,54.64179988733171,57206.720052083336,55794.29791556051,-899.5839566377617,-932.1810986644878,65367.84346141509,47801.92333545991
2021-05-01,2021-05-01,57714.6640625,58448.33984375,57052.2734375,57828.05078125,42836427360,54.80597007133944,57164.46145833333,55925.50777786306,-594.3985768924103,-864.6245943100723,65113.11728078252,47818.95810984248
2021-05-02,2021-05-02,57825.86328125,57902.59375,56141.90625,56631.078125,38177405335,51.70806832546282,57072.68697916667,55971.02844542028,-444.004447654399,-780.5005649789376,64807.12771592728,47798.71017469772
2021-05-03,2021-05-03,56620.2734375,58973.30859375,56590.87109375,57200.29296875,51713139031,53.06668722248771,57059.233723958336,56050.3358340222,-275.70695775107015,-679.5418435333642,63843.69953550776,48131.82194886724
2021-05-04,2021-05-04,57214.1796875,57214.1796875,53191.42578125,53333.5390625,68564706967,44.008961023142525,56878.39986979167,55875.05862295625,-449.1669914279337,-633.4668731122781,62711.76307236941,48286.142787005585
2021-05-05,2021-05-05,53252.1640625,57911.36328125,52969.0546875,57424.0078125,69241316747,53.12400802436383,56823.9375,55974.990828733266,-253.6448156314218,-557.5024616161069,61545.10310947716,48863.80235927284
2021-05-06,2021-05-06,57441.30859375,58363.31640625,55382.5078125,56396.515625,69523285106,50.88319859869601,56764.07604166667,56002.185976879504,-179.53257529932307,-481.9084843527501,60612.11683812978,49279.161286870214
2021-05-07,2021-05-07,56413.953125,58606.6328125,55321.84765625,57356.40234375,68434023376,52.8826951840862,56807.658203125,56089.554774742115,-42.84931456563936,-394.09665039532797,59934.388374725946,49624.14795339906
2021-05-08,2021-05-08,57352.765625,59464.61328125,56975.2109375,58803.77734375,65382980634,55.80426783632545,56823.65234375,56264.665908226496,180.18713546292565,-279.23989322367726,60324.799401261276,49492.49630186372
2021-05-09,2021-05-09,58877.390625,59210.8828125,56482.00390625,58232.31640625,65906690347,54.37078653649904,56823.22942708333,56391.611101647366,307.2907507506825,-161.93376442880532,60632.98801162989,49435.112769620115
2021-05-10,2021-05-10,58250.87109375,59519.35546875,54071.45703125,55859.796875,71776546298,48.769580274347234,56692.11484375,56357.3005063798,214.11064911572612,-86.72488171989903,60577.12890519054,49429.64843855946
2021-05-11,2021-05-11,55847.2421875,56872.54296875,54608.65234375,56704.57421875,61308396325,50.716442180085885,56575.43515625,56379.705262016585,206.05593424086692,-28.16871852774584,60740.29945035949,49546.32633089051
2021-05-12,2021-05-12,56714.53125,57939.36328125,49150.53515625,49150.53515625,75215403907,37.128898567189516,56217.337890625,55913.3071906768,-405.20436227636674,-103.57584727747002,61025.58205494626,48999.86989817874
2021-05-13,2021-05-13,49735.43359375,51330.84375,46980.01953125,49716.19140625,96721152926,38.458490475039255,55757.762369791664,55513.49326910088,-834.3707129690592,-249.73482041578785,61162.71876648087,48724.98709289412
2021-05-14,2021-05-14,49682.98046875,51438.1171875,48868.578125,49880.53515625,55737497453,38.86302586461735,55316.790364583336,55150.07661665889,-1147.9936149309215,-429.3865793188146,61181.38929350557,48689.28336274443
2021-05-15,2021-05-15,49855.49609375,50639.6640625,46664.140625,46760.1875,59161047474,34.25844132898448,54764.99622395833,54608.79344784219,-1629.5436375941354,-669.4179909738788,61553.206056402894,48093.05995922211
2021-05-16,2021-05-16,46716.63671875,49720.04296875,43963.3515625,46456.05859375,64047871555,33.83762449460462,54261.105208333334,54082.81055402979,-2012.5171163890263,-938.0378160569082,62099.56123099082,46790.135253384185
2021-05-17,2021-05-17,46415.8984375,46623.55859375,42207.2890625,43537.51171875,74903638450,30.02594912454994,53689.56158854167,53402.46869368916,-2522.451448876316,-1254.9205426207898,62869.95282505353,44870.18311244647
2021-05-18,2021-05-18,43488.05859375,45812.45703125,42367.83203125,42909.40234375,56187365084,29.261984753326338,53246.002213541666,52725.496671112436,-2943.332355253806,-1592.602905147393,63444.02052812386,43104.585331251146
2021-05-19,2021-05-19,42944.9765625,43546.1171875,30681.49609375,37002.44140625,126358098747,23.266537087216836,52621.94140625,51711.106008863244,-3710.7506631819924,-2016.2324567543128,64841.110740870965,40052.22832162904
2021-05-20,2021-05-20,36753.66796875,42462.984375,35050.6171875,40782.73828125,88281943359,32.76129064891237,52098.931640625,51006.050026436584,-3968.1544225196703,-2406.616849907384,64725.645304490856,38470.95000800914
2021-05-21,2021-05-21,40596.94921875,42172.171875,33616.453125,37304.69140625,82051616861,29.1833858310136,51545.55169270833,50122.091405779385,-4402.053934279735,-2805.704266781854,64757.14447789549,36387.114897104504
2021-05-22,2021-05-22,37371.03125,38831.0546875,35383.68359375,37536.6328125,57377273240,29.73449481619732,51071.363671875,49310.12633524523,-4673.335389042979,-3179.230491234079,64591.09536799524,34643.71947575476
2021-05-23,2021-05-23,37531.44921875,38289.21875,31227.33984375,34770.58203125,78469274361,27.03266640378442,50527.261328125,48372.09121885844,-5053.274079580646,-3554.0392089033926,64363.05852825068,32628.785221749316
2021-05-24,2021-05-24,34700.36328125,39835.140625,34551.08203125,38705.98046875,67359584098,35.94990201717037,50149.0984375,47748.47117046435,-4979.424755733169,-3839.116318269348,64016.142433024346,31512.945457600654
2021-05-25,2021-05-25,38795.78125,39776.3515625,36581.4296875,38402.22265625,56211915803,35.58838110079642,49795.69739583333,47145.487395353746,-4889.051410060834,-4049.103336627645,62918.29041606669,30708.618958933315
2021-05-26,2021-05-26,38392.625,40782.078125,37905.8359375,39294.19921875,51346735160,37.57362781214512,49304.77890625,46638.95267428254,-4691.375571171557,-4177.557783536427,61750.16177507311,30166.51595930189
2021-05-27,2021-05-27,39316.890625,40379.6171875,37247.90234375,38436.96875,43210968721,36.41211238023686,48751.573958333334,46109.79242110302,-4551.421426287692,-4252.330512086681,60215.43439657768,29809.299978422318
2021-05-28,2021-05-28,38507.08203125,38856.96875,34779.0390625,35697.60546875,55200191952,32.910900924137096,48114.00403645833,45438.038424177015,-4608.42739872868,-4323.5498894150805,58178.6038711423,29535.5133163577
2021-05-29,2021-05-29,35684.15625,37234.5,33693.9296875,34616.06640625,45231013335,31.61823199243553,47482.70260416667,44739.84668108495,-4686.849126866444,-4396.209736905354,55915.54238843619,29436.949799063812
2021-05-30,2021-05-30,34607.40625,36400.66796875,33520.73828125,35678.12890625,31646080921,34.34535993405303,46746.96770833333,44155.21972786979,-4610.156331226615,-4438.999055769606,53760.11501276249,29574.21037786251
2021-05-31,2021-05-31,35658.59375,37468.25,34241.9453125,37332.85546875,39009847639,38.463124181924144,46063.79453125,43715.06719502335,-4365.531009642975,-4424.305446544279,50749.41531191493,30647.73820371008
2021-06-01,2021-06-01,37293.79296875,37896.734375,35787.0859375,36684.92578125,34639423297,37.472086308564215,45398.92278645833,43261.50968445733,-4175.810051739631,-4374.606367583349,49477.43435166725,30673.158226457745
2021-06-02,2021-06-02,36699.921875,38231.33984375,35966.30859375,37575.1796875,33070867190,39.76844875017825,44744.75234375,42894.64968465363,-3908.5632910405475,-4281.397752274789,47810.12219255422,31126.36921369578
2021-06-03,2021-06-03,37599.41015625,39478.953125,37243.97265625,39208.765625,35460750427,43.84390450328258,44273.9265625,42656.850713063075,-3524.3253462929424,-4129.983271078419,45774.12711586443,32095.18733726057
2021-06-04,2021-06-04,39242.484375,39242.484375,35717.72265625,36894.40625,41831090187,39.741231108659726,43589.60651041667,42285.080102542874,-3367.742230364842,-3977.535062935704,44305.645780897736,32577.090547227268
2021-06-05,2021-06-05,36880.15625,37917.71484375,34900.4140625,35551.95703125,35959473399,37.54651139077884,42894.787890625,41850.68506568527,-3313.774288266017,-3844.7829080017664,42589.07736819334,33203.24880368166
2021-06-06,2021-06-06,35538.609375,36436.421875,35304.578125,35862.37890625,28913440585,38.393742146279024,42178.32044270833,41464.34273281848,-3208.9649044191756,-3717.6193072852484,41499.46809046275,33525.34480016225
2021-06-07,2021-06-07,35835.265625,36790.5703125,33480.640625,33560.70703125,33683936663,34.641292492801874,41336.884765625,40954.43075207213,-3273.889042095645,-3628.8732542473276,40555.00760942366,33534.93574995134
2021-06-08,2021-06-08,33589.51953125,34017.38671875,31114.443359375,33472.6328125,49902050442,34.502331488052164,40511.56197916667,40471.73411080941,-3294.472118499194,-3561.993027097701,40708.756757372685,33028.20574262731
2021-06-09,2021-06-09,33416.9765625,37537.37109375,32475.865234375,37345.12109375,53972919008,44.95733750980065,39894.40611979167,40270.01714196687,-2964.138174516229,-3442.4220565814067,40104.04801898852,33289.152762261474
2021-06-10,2021-06-10,37389.515625,38334.32421875,35847.59375,36702.59765625,43576032854,43.710617489915776,39227.673567708334,40039.861046114165,-2722.805607441078,-3298.498766753341,40062.54140776198,33270.449998488024
2021-06-11,2021-06-11,36697.03125,37608.6953125,36044.44921875,37334.3984375,38699736985,45.31645241666648,38833.80234375,39865.315071364865,-2452.29819932019,-3129.258653266711,40043.19790534166,33269.57006340835
2021-06-12,2021-06-12,37340.14453125,37408.92578125,34728.19140625,35552.515625,37924228550,41.702976749835145,38361.67981770833,39587.06994579294,-2354.560275444048,-2974.3189777021785,40011.63048026306,33379.330847861944
2021-06-13,2021-06-13,35555.7890625,39322.78125,34864.109375,39097.859375,40669112838,50.209960378374305,38002.25729166667,39555.50797348371,-1968.3329387838894,-2773.121769918521,40082.740969622195,33347.4082491278
2021-06-14,2021-06-14,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673,52.56610331425355,37784.20026041667,39598.280140517025,-1553.9080653175697,-2529.2790289983304,40438.19514874992,33173.579460625086
2021-06-15,2021-06-15,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185,52.96776601232801,37582.540625,39650.408488306246,-1196.5272231822237,-2262.7286678351093,40674.03648815357,33048.94515247143
2021-06-16,2021-06-16,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100,48.152735636061955,37409.525651041666,39566.321650351005,-1067.1595775840688,-2023.6148497849013,40662.30523761737,33051.685778007624
2021-06-17,2021-06-17,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047,47.48995681970163,37247.662369791666,39468.720505570294,-977.0595769435313,-1814.3037952166273,40775.10212509364,33174.47873428136
2021-06-18,2021-06-18,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275,42.6136040195902,37207.155859375,39231.20602738834,-1076.1179252799411,-1666.66662122929,40720.89451478371,33345.80431334129
2021-06-19,2021-06-19,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719,42.2602191701406,37034.926953125,38997.9586123149,-1155.1352303836175,-1564.3603430601556,40722.45462943431,33338.0184174407
2021-06-20,2021-06-20,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054,42.50717178055844,36981.38046875,38785.07720990748,-1197.3041651613312,-1490.9491074803907,40682.44133611321,33214.575851386784
2021-06-21,2021-06-21,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594,34.70740676346426,36786.049153645836,38326.47180019571,-1537.5096889240813,-1500.2612237691287,41083.97679292548,32312.217152387013
2021-06-22,2021-06-22,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058,37.26285239433189,36710.5517578125,37950.93556510244,-1720.4025948117196,-1544.289497977647,41171.18338214595,31718.058610041546
2021-06-23,2021-06-23,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925,40.91976103061823,36544.4533203125,37678.16729275712,-1746.977117574832,-1584.827021897084,40859.97948868328,31480.688675379217
2021-06-24,2021-06-24,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116,43.64940610610791,36419.79381510417,37483.60408032118,-1672.9503395536303,-1602.4516854283934,40780.26627713959,31337.205011922906
2021-06-25,2021-06-25,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226,37.622226076079144,36164.579817708334,37106.45409429239,-1837.1704659737297,-1649.3954415374606,40961.77657853285,30764.276937092145
2021-06-26,2021-06-26,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521,39.260147346246,35956.2234375,36789.023336192884,-1901.1417126664164,-1699.7446957632517,41023.92089237825,30334.52246699675
2021-06-27,2021-06-27,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894,46.104808039749265,35921.29140625,36650.99889716431,-1733.0882788767412,-1706.4134123859496,41012.71551253277,30454.62159684223
2021-06-28,2021-06-28,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752,45.62090430369318,35915.233723958336,36507.98838363758,-1598.8478037124441,-1684.9002906512485,40994.64969864511,30568.857723229885
2021-06-29,2021-06-29,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044,49.426633527265,35921.555338541664,36466.684445580315,-1361.1045522593631,-1620.1411429728714,40871.71413785817,30544.05890901682
2021-06-30,2021-06-30,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099,47.367130401691185,35845.1546875,36374.69421925255,-1225.2941448985803,-1541.1717433580131,40775.39086562371,30474.206009376292
2021-07-01,2021-07-01,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079,43.8707023525638,35741.39440104167,36193.88279784916,-1222.0892628364454,-1477.3552472536996,40598.58406304375,30274.78468695624
2021-07-02,2021-07-02,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942,44.84076809420763,35618.78997395833,36045.6998350847,-1179.7310552340641,-1417.8304088497725,40558.64109113812,30149.180783861877
2021-07-03,2021-07-03,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643,47.175197074529834,35467.44934895833,35956.85125701472,-1071.556037252325,-1348.575534530283,40050.12186541234,30214.76875958766
2021-07-04,2021-07-04,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911,49.039431527638364,35413.895182291664,35913.68545011055,-925.1944515144787,-1263.8993179271222,39218.54348677615,30553.27760697385
2021-07-05,2021-07-05,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282,44.80013983625239,35353.69674479167,35773.835027926,-922.9709522011763,-1195.713644781933,38087.458281728155,31018.336249521835
2021-07-06,2021-07-06,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870,46.38388413600406,35299.457291666666,35674.56794951142,-871.6868909619734,-1130.908294017941,37423.843520806295,31270.764291693707
2021-07-07,2021-07-07,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477,45.29707106249834,35309.277994791664,35557.19763825261,-851.8761127436592,-1075.1018577630846,36704.508972648495,31570.281261726508
2021-07-08,2021-07-08,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946,42.533972587089266,35289.4359375,35384.30560312341,-904.660524179526,-1041.0135910463728,36497.600926332365,31486.201808042635
2021-07-09,2021-07-09,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028,45.88079519274332,35171.198958333334,35281.96406219609,-862.2648932625598,-1005.2638514896101,36293.819978612926,31508.196818262073
2021-07-10,2021-07-10,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468,45.02953122173829,35065.1296875,35168.32247955441,-841.3586914813131,-972.4828194879508,36041.79179596922,31542.447266530773
2021-07-11,2021-07-11,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370,47.737772354298315,34961.98932291667,35108.44280345413,-757.981644812462,-929.5825845528531,35955.10569877322,31885.48277778927
2021-07-12,2021-07-12,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537,44.20400891493675,34882.100390625,34982.46892298934,-770.5198249031091,-897.7700326229043,35915.676008533876,31989.93121802862
2021-07-13,2021-07-13,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669,42.77679639258813,34668.905924479164,34835.343533804546,-807.7646786433179,-879.768961826987,35937.62517066794,31865.881860582063
2021-07-14,2021-07-14,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210,43.29950389457433,34422.36829427083,34705.47283202683,-818.1414667529607,-867.4434628121818,35866.0100638968,31753.487982978197
2021-07-15,2021-07-15,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237,39.90150911937792,34134.850325520834,34516.779776331554,-900.0398488416758,-873.9627400180806,35843.69155848246,31790.101605580046
2021-07-16,2021-07-16,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918,38.77156845102662,33903.99954427083,34317.0868270521,-982.6018290525899,-895.6905578249824,35950.71246184925,31606.606874088244
2021-07-17,2021-07-17,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942,39.345915089242496,33686.651692708336,34137.472732363254,-1027.1924755747896,-921.9909413749439,35963.235954158285,31282.42576459171
2021-07-18,2021-07-18,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667,40.76106839178764,33553.63717447917,33986.46226878337,-1029.383007316399,-943.4693545632349,35928.80047172241,31053.108707965093
2021-07-19,2021-07-19,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545,37.28377340370619,33393.7025390625,33782.034511523154,-1097.463527650234,-974.2681891806347,35685.359984554074,30791.554663883417
