Date,High,Low,Close,Volume,RSI,SMA,EMA,MACD,MACD Signal,LB,UB,f_Score
2020-07-21,0.00439991166549808,0.003238168542901737,0.005529083153576115,0.017173655261469127,0.4856401269223068,0.00011693631943807126,0.000175001705468858,0.4873193458247698,0.4920287975899545,0.0003711061005393368,0.018313821863852168,0.5723957837726028
2020-07-22,0.006612727405589852,0.006436692631796609,0.008293678555710922,0.012634955974977276,0.5666510324661621,3.304319244762377e-05,0.0005358567615829924,0.4897870497634838,0.49285809587026747,0.0013710359142542483,0.01796987280292459,0.6523486192706919
2020-07-23,0.008044095579109234,0.009505349487968301,0.009317185466158813,0.01740044465340837,0.5936012654794774,0.0,0.0009464173037234682,0.49214546906244355,0.4940654227164428,0.002395666978911748,0.01778946169305246,0.6750632957336427
2020-07-24,0.008279097894067888,0.00947623530540978,0.008505499236998783,0.012695518454963445,0.5572313462712878,0.00015185376596774103,0.0012726085815159274,0.4936197947575867,0.4953712866608084,0.0030723009406757873,0.017834898461087826,0.6827049730794698
2020-07-25,0.009737237817433686,0.010392185467212711,0.01108168798368689,0.012864694755036904,0.6251110934402883,0.0004322579835959739,0.00176146373233585,0.4958090633531325,0.4969208572515534,0.00415526549111786,0.01781500189256641,0.5860008380032445
2020-07-26,0.0154687591386867,0.01269598504598718,0.015271578568060249,0.024372670933364017,0.7122460759364212,0.0009370599610309949,0.0025175616739791244,0.4992119940352029,0.49894528253893194,0.006266851732467299,0.016418220280474936,0.6155531135400419
2020-07-27,0.038348348889584244,0.017413491618601035,0.03521858823184507,0.0682199634499197,0.9103411478719774,0.002260178405942309,0.004647303862674619,0.5101519991898804,0.5030877583443925,0.015207203589439583,0.009445259770987065,0.7989506858485182
2020-07-28,0.036662657858649916,0.031101927230467424,0.03378462716877798,0.0487546553598812,0.8666557695880253,0.003463435579262125,0.006537387314480727,0.517882955509335,0.5081846179230632,0.0204849548378154,0.006291438198708478,0.7090607543936625
2020-07-29,0.03845922285554951,0.03530071703443485,0.03723210474527309,0.03650454165983147,0.8890500111911719,0.004762159498152341,0.008551370129369908,0.5250639672179902,0.5139181587278502,0.025696551677614754,0.003926366682764721,0.8234836720793719
2020-07-30,0.03603482789008314,0.03603924863321112,0.03742953611719344,0.031308432697127825,0.8903105588119928,0.0061041426889690276,0.010449497434881857,0.5303658147099605,0.5197276799778139,0.030030591993319977,0.0026250805455740604,0.6116169712201283
2020-07-31,0.040460389241256,0.03775999405314842,0.04132912866470099,0.03220364418945769,0.9143898850808589,0.0075290440227249456,0.012503245543093098,0.5356915125052379,0.525603485835322,0.034582788640462214,0.001591241782121278,0.8352147931793013
2020-08-01,0.04726299094339928,0.04250580760981254,0.04934180302675355,0.04081028284056093,0.9539579822305173,0.009321906197030189,0.014995878988173481,0.5427045235394182,0.5319214400910911,0.04031101414284491,0.0,0.7529079790852258
2020-08-02,0.05156039152746175,0.03834378202881125,0.03637129391630226,0.04474986536134147,0.6473101848200916,0.01065918980532235,0.016402768091555945,0.5421373386371514,0.5368450018235301,0.042594913587698374,0.0010882268068667658,0.7020776501457389
2020-08-03,0.04112850832648757,0.03823642462721552,0.03991228406190395,0.023675077626851206,0.6791313962647679,0.012096821721021445,0.01797139878466453,0.5425798711829288,0.5408859061068327,0.045108946225573765,0.002308698414557803,0.7740238143538605
2020-08-04,0.039913137506018825,0.03977178957156763,0.03916900984847752,0.026563885671353843,0.6643237575519786,0.013546756500864704,0.019385824482983847,0.5420071583741276,0.5439865530399565,0.04706137679014835,0.004217475254745724,0.5986255195780907
2020-08-05,0.047116526504488165,0.04097669845389931,0.04911085640558317,0.03589637539255357,0.7459056977201451,0.015159641135601254,0.02141795173302147,0.5451380424184905,0.5471891012095481,0.050209707050301894,0.005969124705565211,0.6847269986475755
2020-08-06,0.04919402831837505,0.04925046481792278,0.049712569957027455,0.032913002596423144,0.7502575977722445,0.016878585837172472,0.023361882298127665,0.5472079264200534,0.5502284872337269,0.052846616754462034,0.008357138697079077,0.5719178355164625
2020-08-07,0.04911686887431857,0.045678923291118556,0.04643675935313633,0.03212051568692317,0.6832780739092973,0.018356533476218517,0.024946799359064555,0.5467926740475716,0.5525642323885599,0.054330826590005016,0.011724473815398682,0.650048709461671
2020-08-08,0.04735794562392867,0.04849373456186987,0.04923989370355221,0.0157047990856782,0.7075163629069711,0.020040508926930378,0.026629355708813453,0.5469909630684422,0.5544785570489237,0.055699500672228563,0.01549340781514619,0.839387271978578
2020-08-09,0.04746552352638961,0.04831250015134969,0.04780121395175237,0.015461382286193932,0.6773699894373378,0.021670657022458295,0.028100767530438227,0.5458842437295572,0.5557547900608876,0.05611291967051968,0.02027849493256512,0.5677345835888385
2020-08-10,0.05175780469266872,0.05044416464824231,0.051519271546416404,0.04092377715705556,0.7113498702041469,0.023464595132841742,0.029742384896637893,0.5459358112078118,0.5567876687340902,0.05685331929696388,0.02465756229174685,0.6558768078123363
2020-08-11,0.049739351505817125,0.041679731663733705,0.04292860266905899,0.04365666215420115,0.5474094799377226,0.024915941248590118,0.030665489359887395,0.541719155749732,0.5566415452510332,0.05619734640624441,0.02939772689282217,0.6637537784360058
2020-08-12,0.04643034919899344,0.04269221542895371,0.046132915270668935,0.03782511595385288,0.5820445342754127,0.02650826819849325,0.03175753879038771,0.5391656281997272,0.5559357632412264,0.05534721992726388,0.03461802005320495,0.6674219741400583
2020-08-13,0.04729209448285254,0.04207729527446177,0.04979275178191951,0.04508091668307576,0.6194463151668815,0.028236345073568148,0.033040117002763915,0.53813574322001,0.5551336301169472,0.05380553869006166,0.041171547665653764,0.8945825868619004
2020-08-14,0.05365819568995514,0.050879960115587874,0.04951226789994652,0.03538474848484412,0.6141173007930468,0.029988300423841457,0.0342199468788538,0.5366546494905109,0.5541503603359661,0.05133867286830618,0.04849799064500719,0.8555630407710642
2020-08-15,0.05028677856358113,0.052443723771093465,0.051291213552188866,0.0327777387492072,0.6331561385928209,0.03184732801785267,0.035450515625051755,0.5357027971062202,0.5531442325265842,0.04822176503418013,0.056321312332577075,0.5317226168460005
2020-08-16,0.04977867634858438,0.05185180877408632,0.05178920566042418,0.024595207335167103,0.6386270413956462,0.033711755881155436,0.03663720474386257,0.5346378711344799,0.5520937417641325,0.04872358040385755,0.05761977512540091,0.8123717368015423
2020-08-17,0.05739354731751625,0.053157562433685884,0.058432634967998956,0.0471637498077629,0.7058919823246507,0.03581690518138306,0.03822107738407202,0.5360803002311323,0.5515859957692059,0.050114976382900106,0.058784632753205016,0.8165077556036813
2020-08-18,0.05697435115587335,0.05593463717417707,0.05359759377734498,0.04071450143603518,0.6054711945351373,0.03772486262894803,0.039357977056898814,0.5346446942103307,0.5508487258657883,0.050567954105915414,0.0601176822788901,0.5382310884704494
2020-08-19,0.05146666410462014,0.05091523835948203,0.04931774309675126,0.03616679906453406,0.5261204646611725,0.039489071695668065,0.0401163314606774,0.5312040038356606,0.5494654331550636,0.05030524396870309,0.061789342418095014,0.6599715276017155
2020-08-20,0.04915947224833747,0.051342246370340155,0.051524062002278145,0.02339026472762184,0.5532075541450382,0.04119168607854043,0.040983092762206554,0.5289586568923663,0.5478409870108392,0.050516401210793926,0.06270418483438973,0.5343177134716685
2020-08-21,0.0491388017224246,0.04861674060727303,0.046271712898184,0.033980818594941925,0.461609520243996,0.04259753404549832,0.0414193880434734,0.5245394715476145,0.5455222971276392,0.05038401846090945,0.06251045305570489,0.5693669960097122
2020-08-22,0.045371313475696146,0.04643433267688524,0.047913027138757794,0.023534776520324888,0.4840401790052296,0.04402625163154167,0.041944577648590255,0.5213658939964809,0.5429354688103882,0.04949013399550742,0.06489264233269058,0.5787827201407215
2020-08-23,0.0458025893594374,0.04852171132834859,0.0476011092542762,0.018391435070305447,0.4784484858636529,0.04547346934070834,0.04241364113429936,0.5183831622185737,0.540178141753561,0.04895531305843501,0.06640750128379087,0.5119873040940455
2020-08-24,0.04749380304996678,0.049711393511547575,0.049617442627518035,0.024884938130940455,0.5080121132152963,0.04689996266136523,0.04299622754631128,0.516562843006727,0.5375524861469899,0.048071967547647115,0.06865214490135942,0.6966049759866489
2020-08-25,0.0469672043083898,0.04156967748530366,0.04211304101493219,0.04147703631265738,0.3780424451845686,0.04789356372746645,0.04300608754233102,0.5116710584285776,0.5343238399501175,0.04848107892474324,0.06736570913992944,0.8333717549065802
2020-08-26,0.042510418015189094,0.04358242696559622,0.04435867036537703,0.0301552905247202,0.4135943253386624,0.04823190577459244,0.043175447632617554,0.5085279398097131,0.5310160708860975,0.04850379085659162,0.06672649159778012,0.6353590314133754
2020-08-27,0.04324170580683637,0.041496240766474596,0.04132785479816096,0.032439669254041584,0.36527718508181584,0.048511136424905676,0.0431177532755219,0.5045722302818726,0.5274576074089202,0.04887997703460148,0.0656951864294625,0.5706862873120944
2020-08-28,0.042789811993940274,0.043947427454685134,0.04535329100639638,0.02230346612855144,0.4297671041140187,0.048811761599224374,0.043350835697404035,0.502991710478499,0.5242463441444578,0.0488054931467255,0.06533927288967097,0.6485871986578642
2020-08-29,0.043508388902392614,0.046762844124317665,0.04469859537195673,0.015449540265693909,0.4186000581369213,0.04908084325002421,0.04352219408310332,0.5013223745702621,0.521292358673105,0.04880813325225822,0.06498134718533415,0.957564978034026
2020-08-30,0.04583553246222816,0.04725294203676289,0.04845833172679627,0.022164707597569513,0.47744953033852083,0.04934474778864498,0.04395060454830036,0.5014584967266853,0.5189605621853505,0.04853074941648214,0.06496099511238741,0.5743888327244545
2020-08-31,0.04679803560225462,0.04924303492256285,0.04789456504481866,0.029621707640644535,0.466721533656729,0.04929117480600298,0.04431117332762464,0.5011898112379523,0.5170331619367593,0.048431486351856984,0.06564683238744402,0.46219325754284396
2020-09-01,0.0521517018136905,0.04929583304316992,0.05321627707910585,0.04445902529192261,0.5452697733542596,0.04991473223183801,0.04502797182407368,0.5030815424089545,0.5159275044089942,0.04897076136112696,0.06581589609064782,0.34195615146982694
2020-09-02,0.05031586457078169,0.043465970235362195,0.04299306749269675,0.046601975050240094,0.3716860702899353,0.050028774814552035,0.044969506386664755,0.5001085871276189,0.5143573685961306,0.04898692427065415,0.06501913492515878,0.6764482214234743
2020-09-03,0.04094796118836133,0.022645220331804078,0.021520575734568424,0.05808612057478016,0.1523526908661413,0.04937547572605022,0.043383605757704786,0.4886284592522725,0.5104537636586668,0.05341113431885819,0.05656009280931594,0.25200413196112115
2020-09-04,0.026960712465866454,0.023123797320086265,0.026417121354788277,0.052293258695608025,0.22122972651218342,0.048535412730789845,0.04224919482577658,0.48170068763940405,0.5057332276770629,0.05452156345175169,0.05239597050055299,0.43890340415295903
2020-09-05,0.02548230525839945,0.018215755208686846,0.020129244346136225,0.09643485239438598,0.17131902310758237,0.04744031502797347,0.04073958208302748,0.47371610726149976,0.5001154302994897,0.055986649487079626,0.04703436770720314,0.5078961312339745
2020-09-06,0.02139541443229792,0.020286127655215258,0.022164613950349302,0.07327350068853364,0.20012815894182545,0.04654182339039939,0.03947250627442057,0.4684939907272374,0.4944168909919273,0.055246916104517235,0.0437662493641034,0.4879018852616722
2020-09-07,0.022207350586285535,0.017648753292911268,0.023803649584576876,0.06332897982638366,0.22375622571041165,0.04560023984873324,0.03840405721086929,0.4653290729460539,0.4891281802130099,0.054588928117539764,0.041141294876121344,0.7748199873513968
2020-09-08,0.02248781403245037,0.01818634749939807,0.019430160742400813,0.06252544094031849,0.1853496255330491,0.04455001731443495,0.03709266608817311,0.4612840607316132,0.48396436877352556,0.05461467738240128,0.037693013076462285,0.7200075891591502
2020-09-09,0.02133464764449977,0.01954156041304786,0.02146639155216207,0.03506097857823551,0.21653842936618917,0.04343753793069022,0.036011084820721524,0.45929053828304556,0.4793735822968589,0.0536844073519635,0.035361507587922454,0.7827887434937412
2020-09-10,0.024088087928314683,0.02369103772633019,0.023685610599129388,0.12445211880720311,0.25063505481184734,0.04272521245760902,0.03515753588954646,0.459003962819007,0.4756348643502021,0.05301390544535731,0.03357565073594455,0.768483846143074
2020-09-11,0.022849521937546746,0.021863210086106782,0.024379652562051525,0.09727495748970477,0.2615574487701815,0.04191996330021888,0.03440854688551657,0.4594167538946951,0.47273908604401205,0.05187680348572657,0.03223602499626269,0.5168785906721305
2020-09-12,0.02543323248314064,0.02471018087924315,0.025137621095143788,0.07232467194639222,0.27406411936640784,0.04100729454441862,0.033761930621817156,0.46039965506183983,0.47064913571655764,0.05054455433857319,0.0312506738291368,0.48832059594097355
2020-09-13,0.02540409387918202,0.023431688514717303,0.022962054404399832,0.07160659246703611,0.24790267877846894,0.04002447475631629,0.03300189149393657,0.46058463649387443,0.46901983505384465,0.048709110070268374,0.03038402004316932,0.3618413579686627
2020-09-14,0.029403954602966714,0.024214652722287955,0.02952250296905099,0.06849698766145641,0.3552767131694514,0.039218653758825384,0.03275871388686958,0.46381536055875294,0.4684614498104725,0.04778380005824012,0.03004400595095908,0.9775518158606638
2020-09-15,0.03189262280676777,0.03154955549412691,0.03165578087902283,0.05980493959842734,0.3869989262053613,0.03847336678473945,0.03268334957978462,0.46753415739993087,0.4688723540863564,0.046539036242726095,0.03007081423577524,0.5541076893029551
2020-09-16,0.03479189636839722,0.03245924986749102,0.03492522215021388,0.054669460732960376,0.43408174954861883,0.03760318355671066,0.03284599191682858,0.47207066057451164,0.4702472657936282,0.04587100979942754,0.030132613377506175,0.6225989562702211
2020-09-17,0.033666185488147704,0.03376942477346523,0.034449101074545914,0.07646305315753975,0.4264927841226985,0.03689435620419998,0.032964188922414324,0.4756213211991928,0.47216603279983826,0.04450038965642844,0.030514684861885417,0.775880231876178
2020-09-18,0.033621075001995154,0.0348031892266297,0.03436818363658146,0.041596292736058596,0.4251197960069751,0.03634096242967036,0.03306899007803588,0.47852529552049944,0.4743707481117198,0.043151961253183935,0.030935993716129352,0.6219201219933586
2020-09-19,0.03540173824571158,0.036305312268778894,0.03711964565410653,0.031033736272103485,0.46871348235159277,0.03580774843403067,0.0333632371080736,0.48208036879919314,0.47695437562835863,0.04118990670520592,0.03197129809900998,0.8359951584547358
2020-09-20,0.03471552587571147,0.03451802800817383,0.034252172072528654,0.03674744200499751,0.41642936741111,0.0353628163219277,0.033434020414468836,0.4837426033249559,0.4794046148120525,0.03883511213036117,0.03320994133915576,0.49383527542775046
2020-09-21,0.03278440083947229,0.026360956864852708,0.025506701497885843,0.04910435343378183,0.2837423496011383,0.034533392474838664,0.03287659601460647,0.4814315356208233,0.48083183795233486,0.033625758761628655,0.03623262092547031,0.48825125625369326
2020-09-22,0.02524004459083018,0.02640727905197321,0.026906680825364328,0.03356560800838172,0.3086472139322033,0.033767338606126324,0.03245496725076164,0.480299408005618,0.4817125302039888,0.030889986452199147,0.037644581619765895,0.5542640485528165
2020-09-23,0.024696983063984157,0.022934527615324996,0.0215369206982016,0.03405827557696019,0.23836980097900862,0.03272787078350406,0.0316776218056977,0.4772575596908373,0.48171558640816237,0.03088919732179235,0.037647388563991864,0.5502528473202883
2020-09-24,0.02888414084317792,0.02356619713886285,0.030978119763298374,0.10301210280759046,0.39047986720615496,0.032315684985190135,0.031623681241739456,0.478981329003975,0.4821155594222362,0.031236043518650947,0.037756718225955256,0.8794324218214442
2020-09-25,0.029003342629167456,0.030092800677224862,0.02974074680838571,0.07999634584509817,0.37333103965812464,0.031774567508481816,0.031484983431617077,0.47992946324616065,0.4826541923566142,0.031266584614741105,0.03881950641133717,0.5212286399371402
2020-09-26,0.028919012493763774,0.03175284110025853,0.030806470732476672,0.10215044886243238,0.3895110472936652,0.03138509325963207,0.0314312308273487,0.48122742352695796,0.4833844285601619,0.03145515657314793,0.039583595307627596,0.41297524694102206
2020-09-27,0.029475153081111066,0.030919518713026173,0.03125743742942489,0.12250219119839684,0.39665930393281684,0.030863301454531727,0.031413104647327945,0.48252620174181127,0.4842681360073777,0.031704012982348706,0.04014017928629852,0.49506563970395595
2020-09-28,0.032013192108466565,0.03244062926553959,0.03005189319623037,0.104836684561085,0.37680492712281316,0.030321118668274305,0.03131018032745884,0.48311435052168245,0.48511073823400747,0.03137471833182964,0.04174615212504149,0.8533946094723079
2020-09-29,0.030480960885263753,0.03141871595410972,0.03253194987360284,0.10135293880281473,0.4194030886563758,0.029731565471618593,0.03139074956315358,0.48468862301570986,0.4861478717711969,0.03136474747599888,0.04302336157780135,0.5505807405430712
2020-09-30,0.030252164987754765,0.03179116468397919,0.03142686167924711,0.09423391401352849,0.39940359755861005,0.029121973961742514,0.03138731675058235,0.4855102080102785,0.487167048896605,0.03135155052662367,0.043924266936909324,0.5573766619035873
2020-10-01,0.031802717415011006,0.02809104010389671,0.02839470047836202,0.08198782087835776,0.3459840338424953,0.02820314381149916,0.031167881462472548,0.48492249232308987,0.4878468542059923,0.03119791561321636,0.04456598684698466,0.8379125041461164
2020-10-02,0.026851521596158723,0.02704529609105316,0.02759591439064244,0.10749100540462689,0.33219715862729715,0.0276331812855225,0.030905641713638833,0.484176329508537,0.4882186216872322,0.03108490708930245,0.044981405761321654,0.05982302568410147
2020-10-03,0.025794133904613603,0.028819426685058047,0.027106372861848645,0.09567818832066269,0.32339531844819647,0.027839952954230085,0.030625411365955403,0.48344455037414075,0.4883472760066192,0.030713516767159943,0.04589670955708986,0.9892779109915812
2020-10-04,0.027357116699021855,0.029256414604745318,0.029315723928576433,0.1741851299657797,0.37177725888690716,0.027947251675870866,0.030520809607806183,0.48386711191579207,0.48854764873488704,0.03070954423350622,0.045877785484119506,0.7139047206269087
2020-10-05,0.029287207332352738,0.031138911598481256,0.03158943216824842,0.10417295104964336,0.41909593668927064,0.028371477995890126,0.030585094883742926,0.485216314466643,0.489019094039102,0.030704355048251142,0.04587636576511376,0.9554295092844672
2020-10-06,0.029360281761534157,0.02915307485027016,0.028118271439178368,0.08966553989447698,0.3486385546246423,0.02859186689756829,0.0303977036418148,0.48486074904147364,0.4893142513576184,0.030155520550967513,0.04575027140675381,0.6427789126741447
2020-10-07,0.02725851530993445,0.02978457926502226,0.029304438547538815,0.07542279295853063,0.37453427915935045,0.028795491785325977,0.030306987942075682,0.48513173477766186,0.48961287074370796,0.02963985625470547,0.04577483889910997,0.3977889252183948
2020-10-08,0.032020187477286965,0.02978645049792772,0.03383721453256373,0.15075252547285575,0.4653396426483631,0.029328803412202425,0.03054535791902769,0.4872975802148778,0.49035124394271346,0.029549628013429363,0.045821357976302525,0.5958538245034323
2020-10-09,0.03483763801564632,0.03512617870244894,0.036570519466447994,0.031136812811239825,0.5135639458685844,0.029887918908530875,0.03096326164226363,0.4901667443023244,0.49160361642674566,0.029410868608216373,0.045923479913832534,0.7385774690176002
2020-10-10,0.04093339188638201,0.039072865735956974,0.040831136556465676,0.031369636559343675,0.58063340759867,0.030522601646246622,0.03165802918730843,0.4941963930745771,0.4935348141812729,0.031051574820091132,0.04472581751700997,0.6645826345713952
2020-10-11,0.04069286691182833,0.043425280092378726,0.04244460515098162,0.02278026612231049,0.6040209680312897,0.031191319164413034,0.03242302974837536,0.49797635499785164,0.49595149047603326,0.03315385499025578,0.04416413226962066,0.665915606445443
2020-10-12,0.045533977716086055,0.04252466670223232,0.04558962016224289,0.041070980625901726,0.6472437655008628,0.03194839892924298,0.03336294700687354,0.5021615456809297,0.4988500016662922,0.03574651536328552,0.04321917842143414,0.9858225095410043
2020-10-13,0.04285029826569553,0.044037631887980794,0.043211060147079906,0.03539496845893789,0.5858334844815553,0.03269796440963513,0.03407260891017292,0.5042941771802276,0.5016606286572534,0.03674384317613036,0.044512319675609764,0.7559500855283454
2020-10-14,0.042688598299203184,0.043786024443878746,0.043277337090725294,0.034987565794510664,0.5868563644660582,0.03320713256224206,0.034741212395031425,0.5058222907598344,0.5042615370413331,0.03812453014869968,0.04427780675621929,0.6625410389517746
2020-10-15,0.04322604950519074,0.04370660711792046,0.04448702587562043,0.03612068937549601,0.6062192722443677,0.03368211184972536,0.035452943290715806,0.5073401049495456,0.5066922953401882,0.03955739753724946,0.04426110184831337,0.6652822862885641
2020-10-16,0.04269010607293389,0.042192651279457316,0.041304440772319824,0.039510697380407855,0.5200541520238281,0.03391825391673692,0.03589180536190304,0.5069858494591204,0.5085552051457705,0.04028719983853743,0.04459418875057634,0.46153749568972097
2020-10-17,0.0399289340656859,0.043363621133601676,0.04196545191411275,0.02030563097295439,0.5323184722730973,0.03419648965825686,0.03634949057159343,0.5067849251496825,0.5099991967151515,0.041031538394893846,0.0449340181771418,0.7435755682905663
2020-10-18,0.041672130885419434,0.04453270140941995,0.0442667366731088,0.017804664131623862,0.5742641284142865,0.03456290832376066,0.03694175272323167,0.507396064344412,0.5112953281872478,0.041997824200475875,0.04541107382584814,0.3345727580365389
2020-10-19,0.04734050103250942,0.04567321786529896,0.049019263607177746,0.03427116248370361,0.6494924803734715,0.03500340120330367,0.03783470794311342,0.5096670800999104,0.5128559649684468,0.043758819411568284,0.04520347926573471,0.7206049279107418
2020-10-20,0.050945921135439165,0.05080529425357583,0.05222153084561075,0.055100014415584486,0.6926122987622395,0.03566858008725715,0.03889840738751436,0.512560891696465,0.5147718324177107,0.04592049505147777,0.04501222818227219,0.9864185059959685
2020-10-21,0.07221394621974475,0.05492778545309407,0.06889179693282722,0.09200088531754128,0.8399987989404762,0.0372745833801994,0.041082240661278614,0.5215722044077736,0.5183826754365046,0.05210054966765182,0.042298140549730974,0.8825429725122943
2020-10-22,0.07180151750763739,0.07026002579072613,0.07150438955570819,0.06636002409201355,0.8557541201156738,0.03892547446066305,0.04331148590416196,0.5293632796077363,0.5230680931360185,0.05750051962389249,0.04090127622315216,0.8972485619479729
2020-10-23,0.06918698526182734,0.07092792752003152,0.07087325148136774,0.049369991709860325,0.8394409505855907,0.040751776993943584,0.04535190230647782,0.5347457353595819,0.5280577054219375,0.06156308147747078,0.04107772570728622,0.7056427080320191
2020-10-24,0.07150480166323572,0.07342829828098271,0.07411640804155704,0.036283318213030644,0.8602897727921763,0.0423486441284337,0.04749194900431704,0.5398086798564378,0.5332169891053,0.06573223562941949,0.04124570739158954,0.8536974694999804
2020-10-25,0.07481026245501748,0.0738850625641218,0.07270377975758967,0.03588358029446338,0.8220118784573351,0.043939023766866786,0.0493931934024464,0.5426061028315065,0.5379895453589597,0.06896290589619886,0.04210753761628378,0.7107953025772079
2020-10-26,0.07294519894688667,0.0722379556626406,0.07351352827426628,0.05080625175640635,0.8280800455531734,0.0455199278620724,0.05122952018048259,0.5445310491371479,0.5422515129603576,0.07143525907889292,0.044360152249063096,0.7541065570051011
2020-10-27,0.08253877748583849,0.07671750378410991,0.08415060095192282,0.06346708915145718,0.8942689619402737,0.047477895084217736,0.053705905782393856,0.5498823296797384,0.546895175678986,0.07561573720097386,0.04566338724288816,0.6966568854084333
2020-10-28,0.08393958694293194,0.0743019072119444,0.07711519752745018,0.06971847634571593,0.7304611841896366,0.04922005609538857,0.05552082871851015,0.5504267978623567,0.550735668696709,0.0778752918610035,0.04792679962395095,0.7785775939321398
2020-10-29,0.07988853204131383,0.07520002562488354,0.08017599381281228,0.130631515308629,0.7542051786341919,0.05098371457506612,0.05743692577251262,0.5514439224853529,0.554042627890323,0.0803463993569477,0.04997623109807468,0.7465910980195021
